"IDYEARS","REGIONGROUP","LABEL_REGIONGROUP","CAT","HEALTHCARE_RATIO","PRODUCTIVITY_RATIO","DISUTILITY_RATIO","PRODUCTIVITY_DISUTILITY_RATIO","REGION_4LETTER","REGION_4LETTER_LABEL","ISO3","COUNTRY"
2050,"EUR","EU, EFTA, UK","MORB",1,1,1,0.555335373340537,"GREE","Greece","GRC","Greece"
2050,"EUR","EU, EFTA, UK","MORB",1,1,1,0.555335373340537,"HUNG","Hungary","HUN","Hungary"
2050,"EUR","EU, EFTA, UK","MORB",1,1,1,0.555335373340537,"ICEL","Iceland","ISL","Iceland"
2050,"EUR","EU, EFTA, UK","MORB",1,1,1,0.555335373340537,"IREL","Ireland","IRL","Ireland"
2050,"EUR","EU, EFTA, UK","MORB",1,1,1,0.555335373340537,"ITAL","Italy","ITA","Italy"
2050,"EUR","EU, EFTA, UK","MORB",1,1,1,0.555335373340537,"LATV","Latvia","LVA","Latvia"
2050,"EUR","EU, EFTA, UK","MORB",1,1,1,0.555335373340537,"LITH","Lithuania","LTU","Lithuania"
2050,"EUR","EU, EFTA, UK","MORB",1,1,1,0.555335373340537,"LUXE","Luxembourg","LUX","Luxembourg"
2050,"EUR","EU, EFTA, UK","MORB",1,1,1,0.555335373340537,"MALT","Malta","MLT","Malta"
2050,"EUR","EU, EFTA, UK","MORB",1,1,1,0.555335373340537,"NETH","Netherlands","NLD","Netherlands"
2050,"EUR","EU, EFTA, UK","MORB",1,1,1,0.555335373340537,"NORW","Norway","NOR","Norway"
2050,"EUR","EU, EFTA, UK","MORB",1,1,1,0.555335373340537,"POLA","Poland","POL","Poland"
2050,"EUR","EU, EFTA, UK","MORB",1,1,1,0.555335373340537,"PORT","Portugal","PRT","Portugal"
2050,"EUR","EU, EFTA, UK","MORB",1,1,1,0.555335373340537,"ROMA","Romania","ROU","Romania"
2050,"EUR","EU, EFTA, UK","MORB",1,1,1,0.555335373340537,"SKRE","Slovakia","SVK","Slovakia"
2050,"EUR","EU, EFTA, UK","MORB",1,1,1,0.555335373340537,"SLOV","Slovenia","SVN","Slovenia"
2050,"EUR","EU, EFTA, UK","MORB",1,1,1,0.555335373340537,"SPAI","Spain","ESP","Spain"
2050,"EUR","EU, EFTA, UK","MORB",1,1,1,0.555335373340537,"SWED","Sweden","SWE","Sweden"
2050,"EUR","EU, EFTA, UK","MORB",1,1,1,0.555335373340537,"SWIT","Switzerland","CHE","Switzerland"
2050,"EUR","EU, EFTA, UK","MORB",1,1,1,0.555335373340537,"UNKI","United Kingdom","GBR","United Kingdom"
2050,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01755562224617,0.0266843548365095,"AUST","Austria","AUT","Austria"
2050,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01755562224617,0.0266843548365095,"BELG","Belgium","BEL","Belgium"
2050,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01755562224617,0.0266843548365095,"BULG","Bulgaria","BGR","Bulgaria"
2050,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01755562224617,0.0266843548365095,"CROA","Croatia","HRV","Croatia"
2050,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01755562224617,0.0266843548365095,"CYPR","Cyprus","CYP","Cyprus"
2050,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01755562224617,0.0266843548365095,"CZRE","Czech Republic","CZE","Czech Republic"
2050,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01755562224617,0.0266843548365095,"DENM","Denmark","DNK","Denmark"
2050,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01755562224617,0.0266843548365095,"ESTO","Estonia","EST","Estonia"
2050,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01755562224617,0.0266843548365095,"FINL","Finland","FIN","Finland"
2050,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01755562224617,0.0266843548365095,"FRAN","France","FRA","France"
2050,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01755562224617,0.0266843548365095,"GERM","Germany","DEU","Germany"
2050,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01755562224617,0.0266843548365095,"GREE","Greece","GRC","Greece"
2050,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01755562224617,0.0266843548365095,"HUNG","Hungary","HUN","Hungary"
2050,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01755562224617,0.0266843548365095,"ICEL","Iceland","ISL","Iceland"
2050,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01755562224617,0.0266843548365095,"IREL","Ireland","IRL","Ireland"
2050,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01755562224617,0.0266843548365095,"ITAL","Italy","ITA","Italy"
2050,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01755562224617,0.0266843548365095,"LATV","Latvia","LVA","Latvia"
2050,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01755562224617,0.0266843548365095,"LITH","Lithuania","LTU","Lithuania"
2050,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01755562224617,0.0266843548365095,"LUXE","Luxembourg","LUX","Luxembourg"
2050,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01755562224617,0.0266843548365095,"MALT","Malta","MLT","Malta"
2050,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01755562224617,0.0266843548365095,"NETH","Netherlands","NLD","Netherlands"
2050,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01755562224617,0.0266843548365095,"NORW","Norway","NOR","Norway"
2050,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01755562224617,0.0266843548365095,"POLA","Poland","POL","Poland"
2050,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01755562224617,0.0266843548365095,"PORT","Portugal","PRT","Portugal"
2050,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01755562224617,0.0266843548365095,"ROMA","Romania","ROU","Romania"
2050,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01755562224617,0.0266843548365095,"SKRE","Slovakia","SVK","Slovakia"
2050,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01755562224617,0.0266843548365095,"SLOV","Slovenia","SVN","Slovenia"
2050,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01755562224617,0.0266843548365095,"SPAI","Spain","ESP","Spain"
2050,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01755562224617,0.0266843548365095,"SWED","Sweden","SWE","Sweden"
2050,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01755562224617,0.0266843548365095,"SWIT","Switzerland","CHE","Switzerland"
2050,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01755562224617,0.0266843548365095,"UNKI","United Kingdom","GBR","United Kingdom"
2050,"LAC","Latin America & Caribbean","MORB",1,1,1,0.613683308553983,"ARGE","Argentina","ARG","Argentina"
2050,"LAC","Latin America & Caribbean","MORB",1,1,1,0.613683308553983,"BOLV","Bolivia (Plurinational State of)","BOL","Bolivia (Plurinational State of)"
2050,"LAC","Latin America & Caribbean","MORB",1,1,1,0.613683308553983,"BRAZ","Brazil","BRA","Brazil"
2050,"LAC","Latin America & Caribbean","MORB",1,1,1,0.613683308553983,"CARB","Caribbean","ABW","Aruba"
2050,"LAC","Latin America & Caribbean","MORB",1,1,1,0.613683308553983,"CARB","Caribbean","BHS","Bahamas"
2050,"LAC","Latin America & Caribbean","MORB",1,1,1,0.613683308553983,"CARB","Caribbean","BRB","Barbados"
2050,"LAC","Latin America & Caribbean","MORB",1,1,1,0.613683308553983,"CARB","Caribbean","CUB","Cuba"
2050,"LAC","Latin America & Caribbean","MORB",1,1,1,0.613683308553983,"CARB","Caribbean","DOM","Dominican Republic"
2050,"LAC","Latin America & Caribbean","MORB",1,1,1,0.613683308553983,"CARB","Caribbean","GLP","Guadeloupe"
2050,"LAC","Latin America & Caribbean","MORB",1,1,1,0.613683308553983,"CARB","Caribbean","GRD","Grenada"
2050,"LAC","Latin America & Caribbean","MORB",1,1,1,0.613683308553983,"CARB","Caribbean","GUF","French Guiana"
2050,"LAC","Latin America & Caribbean","MORB",1,1,1,0.613683308553983,"CARB","Caribbean","GUY","Guyana"
2050,"LAC","Latin America & Caribbean","MORB",1,1,1,0.613683308553983,"CARB","Caribbean","HTI","Haiti"
2050,"LAC","Latin America & Caribbean","MORB",1,1,1,0.613683308553983,"CARB","Caribbean","JAM","Jamaica"
2050,"LAC","Latin America & Caribbean","MORB",1,1,1,0.613683308553983,"CARB","Caribbean","LCA","Saint Lucia"
2050,"LAC","Latin America & Caribbean","MORB",1,1,1,0.613683308553983,"CARB","Caribbean","MTQ","Martinique"
2050,"LAC","Latin America & Caribbean","MORB",1,1,1,0.613683308553983,"CARB","Caribbean","PRI","Puerto Rico"
2050,"LAC","Latin America & Caribbean","MORB",1,1,1,0.613683308553983,"CARB","Caribbean","SUR","Suriname"
2050,"LAC","Latin America & Caribbean","MORB",1,1,1,0.613683308553983,"CARB","Caribbean","TTO","Trinidad and Tobago"
2050,"LAC","Latin America & Caribbean","MORB",1,1,1,0.613683308553983,"CARB","Caribbean","VCT","Saint Vincent and the Grenadines"
2050,"LAC","Latin America & Caribbean","MORB",1,1,1,0.613683308553983,"CARB","Caribbean","VIR","United States Virgin Islands"
2050,"LAC","Latin America & Caribbean","MORB",1,1,1,0.613683308553983,"CEAM","Central America","BLZ","Belize"
2050,"LAC","Latin America & Caribbean","MORB",1,1,1,0.613683308553983,"CEAM","Central America","CRI","Costa Rica"
2050,"LAC","Latin America & Caribbean","MORB",1,1,1,0.613683308553983,"CEAM","Central America","GTM","Guatemala"
2050,"LAC","Latin America & Caribbean","MORB",1,1,1,0.613683308553983,"CEAM","Central America","HND","Honduras"
2050,"LAC","Latin America & Caribbean","MORB",1,1,1,0.613683308553983,"CEAM","Central America","NIC","Nicaragua"
2050,"LAC","Latin America & Caribbean","MORB",1,1,1,0.613683308553983,"CEAM","Central America","PAN","Panama"
2050,"LAC","Latin America & Caribbean","MORB",1,1,1,0.613683308553983,"CEAM","Central America","SLV","El Salvador"
2050,"LAC","Latin America & Caribbean","MORB",1,1,1,0.613683308553983,"CHIL","Chile","CHL","Chile"
2050,"LAC","Latin America & Caribbean","MORB",1,1,1,0.613683308553983,"COLO","Colombia","COL","Colombia"
2050,"LAC","Latin America & Caribbean","MORB",1,1,1,0.613683308553983,"ECUA","Ecuador","ECU","Ecuador"
2050,"LAC","Latin America & Caribbean","MORB",1,1,1,0.613683308553983,"MEXI","Mexico","MEX","Mexico"
2050,"LAC","Latin America & Caribbean","MORB",1,1,1,0.613683308553983,"PARA","Paraguay","PRY","Paraguay"
2050,"LAC","Latin America & Caribbean","MORB",1,1,1,0.613683308553983,"PERU","Peru","PER","Peru"
2050,"LAC","Latin America & Caribbean","MORB",1,1,1,0.613683308553983,"URUG","Uruguay","URY","Uruguay"
2050,"LAC","Latin America & Caribbean","MORB",1,1,1,0.613683308553983,"VENE","Venezuela (Bolivarian Republic of)","VEN","Venezuela (Bolivarian Republic of)"
2050,"LAC","Latin America & Caribbean","MORT",NA,Inf,1.21632861625422,0.057767362133049,"ARGE","Argentina","ARG","Argentina"
2050,"LAC","Latin America & Caribbean","MORT",NA,Inf,1.21632861625422,0.057767362133049,"BOLV","Bolivia (Plurinational State of)","BOL","Bolivia (Plurinational State of)"
2050,"LAC","Latin America & Caribbean","MORT",NA,Inf,1.21632861625422,0.057767362133049,"BRAZ","Brazil","BRA","Brazil"
2050,"LAC","Latin America & Caribbean","MORT",NA,Inf,1.21632861625422,0.057767362133049,"CARB","Caribbean","ABW","Aruba"
2050,"LAC","Latin America & Caribbean","MORT",NA,Inf,1.21632861625422,0.057767362133049,"CARB","Caribbean","BHS","Bahamas"
2050,"LAC","Latin America & Caribbean","MORT",NA,Inf,1.21632861625422,0.057767362133049,"CARB","Caribbean","BRB","Barbados"
2050,"LAC","Latin America & Caribbean","MORT",NA,Inf,1.21632861625422,0.057767362133049,"CARB","Caribbean","CUB","Cuba"
2050,"LAC","Latin America & Caribbean","MORT",NA,Inf,1.21632861625422,0.057767362133049,"CARB","Caribbean","DOM","Dominican Republic"
2050,"LAC","Latin America & Caribbean","MORT",NA,Inf,1.21632861625422,0.057767362133049,"CARB","Caribbean","GLP","Guadeloupe"
2050,"LAC","Latin America & Caribbean","MORT",NA,Inf,1.21632861625422,0.057767362133049,"CARB","Caribbean","GRD","Grenada"
2050,"LAC","Latin America & Caribbean","MORT",NA,Inf,1.21632861625422,0.057767362133049,"CARB","Caribbean","GUF","French Guiana"
2050,"LAC","Latin America & Caribbean","MORT",NA,Inf,1.21632861625422,0.057767362133049,"CARB","Caribbean","GUY","Guyana"
2050,"LAC","Latin America & Caribbean","MORT",NA,Inf,1.21632861625422,0.057767362133049,"CARB","Caribbean","HTI","Haiti"
2050,"LAC","Latin America & Caribbean","MORT",NA,Inf,1.21632861625422,0.057767362133049,"CARB","Caribbean","JAM","Jamaica"
2050,"LAC","Latin America & Caribbean","MORT",NA,Inf,1.21632861625422,0.057767362133049,"CARB","Caribbean","LCA","Saint Lucia"
2050,"LAC","Latin America & Caribbean","MORT",NA,Inf,1.21632861625422,0.057767362133049,"CARB","Caribbean","MTQ","Martinique"
2050,"LAC","Latin America & Caribbean","MORT",NA,Inf,1.21632861625422,0.057767362133049,"CARB","Caribbean","PRI","Puerto Rico"
2050,"LAC","Latin America & Caribbean","MORT",NA,Inf,1.21632861625422,0.057767362133049,"CARB","Caribbean","SUR","Suriname"
2050,"LAC","Latin America & Caribbean","MORT",NA,Inf,1.21632861625422,0.057767362133049,"CARB","Caribbean","TTO","Trinidad and Tobago"
2050,"LAC","Latin America & Caribbean","MORT",NA,Inf,1.21632861625422,0.057767362133049,"CARB","Caribbean","VCT","Saint Vincent and the Grenadines"
2050,"LAC","Latin America & Caribbean","MORT",NA,Inf,1.21632861625422,0.057767362133049,"CARB","Caribbean","VIR","United States Virgin Islands"
2050,"LAC","Latin America & Caribbean","MORT",NA,Inf,1.21632861625422,0.057767362133049,"CEAM","Central America","BLZ","Belize"
2050,"LAC","Latin America & Caribbean","MORT",NA,Inf,1.21632861625422,0.057767362133049,"CEAM","Central America","CRI","Costa Rica"
2050,"LAC","Latin America & Caribbean","MORT",NA,Inf,1.21632861625422,0.057767362133049,"CEAM","Central America","GTM","Guatemala"
2050,"LAC","Latin America & Caribbean","MORT",NA,Inf,1.21632861625422,0.057767362133049,"CEAM","Central America","HND","Honduras"
2050,"LAC","Latin America & Caribbean","MORT",NA,Inf,1.21632861625422,0.057767362133049,"CEAM","Central America","NIC","Nicaragua"
2050,"LAC","Latin America & Caribbean","MORT",NA,Inf,1.21632861625422,0.057767362133049,"CEAM","Central America","PAN","Panama"
2050,"LAC","Latin America & Caribbean","MORT",NA,Inf,1.21632861625422,0.057767362133049,"CEAM","Central America","SLV","El Salvador"
2050,"LAC","Latin America & Caribbean","MORT",NA,Inf,1.21632861625422,0.057767362133049,"CHIL","Chile","CHL","Chile"
2050,"LAC","Latin America & Caribbean","MORT",NA,Inf,1.21632861625422,0.057767362133049,"COLO","Colombia","COL","Colombia"
2050,"LAC","Latin America & Caribbean","MORT",NA,Inf,1.21632861625422,0.057767362133049,"ECUA","Ecuador","ECU","Ecuador"
2050,"LAC","Latin America & Caribbean","MORT",NA,Inf,1.21632861625422,0.057767362133049,"MEXI","Mexico","MEX","Mexico"
2050,"LAC","Latin America & Caribbean","MORT",NA,Inf,1.21632861625422,0.057767362133049,"PARA","Paraguay","PRY","Paraguay"
2050,"LAC","Latin America & Caribbean","MORT",NA,Inf,1.21632861625422,0.057767362133049,"PERU","Peru","PER","Peru"
2050,"LAC","Latin America & Caribbean","MORT",NA,Inf,1.21632861625422,0.057767362133049,"URUG","Uruguay","URY","Uruguay"
2050,"LAC","Latin America & Caribbean","MORT",NA,Inf,1.21632861625422,0.057767362133049,"VENE","Venezuela (Bolivarian Republic of)","VEN","Venezuela (Bolivarian Republic of)"
2050,"MEA","Middle East","MORB",1.60433579335793,1.58342304299813,1.4798542916894,0.647805282778687,"ISRA","Israel","ISR","Israel"
2050,"MEA","Middle East","MORB",1.60433579335793,1.58342304299813,1.4798542916894,0.647805282778687,"MIDE","Middle East","ARE","United Arab Emirates"
2050,"MEA","Middle East","MORB",1.60433579335793,1.58342304299813,1.4798542916894,0.647805282778687,"MIDE","Middle East","BHR","Bahrain"
2050,"MEA","Middle East","MORB",1.60433579335793,1.58342304299813,1.4798542916894,0.647805282778687,"MIDE","Middle East","IRQ","Iraq"
2050,"MEA","Middle East","MORB",1.60433579335793,1.58342304299813,1.4798542916894,0.647805282778687,"MIDE","Middle East","JOR","Jordan"
2050,"MEA","Middle East","MORB",1.60433579335793,1.58342304299813,1.4798542916894,0.647805282778687,"MIDE","Middle East","KWT","Kuwait"
2050,"MEA","Middle East","MORB",1.60433579335793,1.58342304299813,1.4798542916894,0.647805282778687,"MIDE","Middle East","LBN","Lebanon"
2050,"MEA","Middle East","MORB",1.60433579335793,1.58342304299813,1.4798542916894,0.647805282778687,"MIDE","Middle East","OMN","Oman"
2050,"MEA","Middle East","MORB",1.60433579335793,1.58342304299813,1.4798542916894,0.647805282778687,"MIDE","Middle East","PSE","Occupied Palestinian Territory"
2050,"MEA","Middle East","MORB",1.60433579335793,1.58342304299813,1.4798542916894,0.647805282778687,"MIDE","Middle East","QAT","Qatar"
2050,"MEA","Middle East","MORB",1.60433579335793,1.58342304299813,1.4798542916894,0.647805282778687,"MIDE","Middle East","SYR","Syrian Arab Republic"
2050,"MEA","Middle East","MORB",1.60433579335793,1.58342304299813,1.4798542916894,0.647805282778687,"MIDE","Middle East","YEM","Yemen"
2050,"MEA","Middle East","MORB",1.60433579335793,1.58342304299813,1.4798542916894,0.647805282778687,"SAAR","Saudi Arabia","SAU","Saudi Arabia"
2050,"MEA","Middle East","MORT",NA,Inf,1.52685199626066,0.0280721382696864,"ISRA","Israel","ISR","Israel"
2050,"MEA","Middle East","MORT",NA,Inf,1.52685199626066,0.0280721382696864,"MIDE","Middle East","ARE","United Arab Emirates"
2050,"MEA","Middle East","MORT",NA,Inf,1.52685199626066,0.0280721382696864,"MIDE","Middle East","BHR","Bahrain"
2050,"MEA","Middle East","MORT",NA,Inf,1.52685199626066,0.0280721382696864,"MIDE","Middle East","IRQ","Iraq"
2050,"MEA","Middle East","MORT",NA,Inf,1.52685199626066,0.0280721382696864,"MIDE","Middle East","JOR","Jordan"
2050,"MEA","Middle East","MORT",NA,Inf,1.52685199626066,0.0280721382696864,"MIDE","Middle East","KWT","Kuwait"
2050,"MEA","Middle East","MORT",NA,Inf,1.52685199626066,0.0280721382696864,"MIDE","Middle East","LBN","Lebanon"
2050,"MEA","Middle East","MORT",NA,Inf,1.52685199626066,0.0280721382696864,"MIDE","Middle East","OMN","Oman"
2050,"MEA","Middle East","MORT",NA,Inf,1.52685199626066,0.0280721382696864,"MIDE","Middle East","PSE","Occupied Palestinian Territory"
2050,"MEA","Middle East","MORT",NA,Inf,1.52685199626066,0.0280721382696864,"MIDE","Middle East","QAT","Qatar"
2050,"MEA","Middle East","MORT",NA,Inf,1.52685199626066,0.0280721382696864,"MIDE","Middle East","SYR","Syrian Arab Republic"
2050,"MEA","Middle East","MORT",NA,Inf,1.52685199626066,0.0280721382696864,"MIDE","Middle East","YEM","Yemen"
2050,"MEA","Middle East","MORT",NA,Inf,1.52685199626066,0.0280721382696864,"SAAR","Saudi Arabia","SAU","Saudi Arabia"
2050,"NAF","North Africa","MORB",0.666942900865816,0.703740147066603,0.715495790844476,0.33616302243816,"EGYP","Egypt","EGY","Egypt"
2050,"NAF","North Africa","MORB",0.666942900865816,0.703740147066603,0.715495790844476,0.33616302243816,"IRAN","Iran","IRN","Iran"
2050,"NAF","North Africa","MORB",0.666942900865816,0.703740147066603,0.715495790844476,0.33616302243816,"NAFR","Northern Africa (excl Egypt)","DZA","Algeria"
2050,"NAF","North Africa","MORB",0.666942900865816,0.703740147066603,0.715495790844476,0.33616302243816,"NAFR","Northern Africa (excl Egypt)","ESH","Western Sahara"
2050,"NAF","North Africa","MORB",0.666942900865816,0.703740147066603,0.715495790844476,0.33616302243816,"NAFR","Northern Africa (excl Egypt)","LBY","Libyan Arab Jamahiriya"
2050,"NAF","North Africa","MORB",0.666942900865816,0.703740147066603,0.715495790844476,0.33616302243816,"NAFR","Northern Africa (excl Egypt)","MAR","Morocco"
2050,"NAF","North Africa","MORB",0.666942900865816,0.703740147066603,0.715495790844476,0.33616302243816,"NAFR","Northern Africa (excl Egypt)","TUN","Tunisia"
2050,"NAF","North Africa","MORT",NA,Inf,0.799689915971427,0.0327437538360653,"EGYP","Egypt","EGY","Egypt"
2050,"NAF","North Africa","MORT",NA,Inf,0.799689915971427,0.0327437538360653,"IRAN","Iran","IRN","Iran"
2050,"NAF","North Africa","MORT",NA,Inf,0.799689915971427,0.0327437538360653,"NAFR","Northern Africa (excl Egypt)","DZA","Algeria"
2050,"NAF","North Africa","MORT",NA,Inf,0.799689915971427,0.0327437538360653,"NAFR","Northern Africa (excl Egypt)","ESH","Western Sahara"
2050,"NAF","North Africa","MORT",NA,Inf,0.799689915971427,0.0327437538360653,"NAFR","Northern Africa (excl Egypt)","LBY","Libyan Arab Jamahiriya"
2050,"NAF","North Africa","MORT",NA,Inf,0.799689915971427,0.0327437538360653,"NAFR","Northern Africa (excl Egypt)","MAR","Morocco"
2050,"NAF","North Africa","MORT",NA,Inf,0.799689915971427,0.0327437538360653,"NAFR","Northern Africa (excl Egypt)","TUN","Tunisia"
2050,"NAM","North America","MORB",1,1,1,0.649367573249428,"CANA","Canada","CAN","Canada"
2050,"NAM","North America","MORB",1,1,1,0.649367573249428,"USAM","United States of America","USA","United States of America"
2050,"NAM","North America","MORT",NA,Inf,1.0136654036922,0.0457973125821833,"CANA","Canada","CAN","Canada"
2050,"NAM","North America","MORT",NA,Inf,1.0136654036922,0.0457973125821833,"USAM","United States of America","USA","United States of America"
2050,"OCE","Oceania","MORB",1,1,1,0.544338558441757,"AUTR","Australia","AUS","Australia"
2050,"OCE","Oceania","MORB",1,1,1,0.544338558441757,"BRUN","Brunei Darussalam","BRN","Brunei Darussalam"
2050,"OCE","Oceania","MORB",1,1,1,0.544338558441757,"JAPA","Japan","JPN","Japan"
2050,"OCE","Oceania","MORB",1,1,1,0.544338558441757,"KORS","Republic of Korea","KOR","Republic of Korea"
2050,"OCE","Oceania","MORB",1,1,1,0.544338558441757,"NZEL","New Zealand","NZL","New Zealand"
2050,"OCE","Oceania","MORB",1,1,1,0.544338558441757,"SING","Singapore","SGP","Singapore"
2050,"OCE","Oceania","MORB",1,1,1,0.544338558441757,"TAIW","Taiwan","TWN","Taiwan"
2050,"OCE","Oceania","MORT",NA,Inf,1.00688830708903,0.012507103445549,"AUTR","Australia","AUS","Australia"
2050,"OCE","Oceania","MORT",NA,Inf,1.00688830708903,0.012507103445549,"BRUN","Brunei Darussalam","BRN","Brunei Darussalam"
2050,"OCE","Oceania","MORT",NA,Inf,1.00688830708903,0.012507103445549,"JAPA","Japan","JPN","Japan"
2050,"OCE","Oceania","MORT",NA,Inf,1.00688830708903,0.012507103445549,"KORS","Republic of Korea","KOR","Republic of Korea"
2050,"OCE","Oceania","MORT",NA,Inf,1.00688830708903,0.012507103445549,"NZEL","New Zealand","NZL","New Zealand"
2050,"OCE","Oceania","MORT",NA,Inf,1.00688830708903,0.012507103445549,"SING","Singapore","SGP","Singapore"
2050,"OCE","Oceania","MORT",NA,Inf,1.00688830708903,0.012507103445549,"TAIW","Taiwan","TWN","Taiwan"
2050,"RUS","Russian Federation","MORB",1,1,1,0.413246787220823,"RUSS","Russian Federation","RUS","Russian Federation"
2050,"RUS","Russian Federation","MORT",NA,Inf,1.01466326354216,0.0461374197943889,"RUSS","Russian Federation","RUS","Russian Federation"
2050,"SAF","Southern Africa","MORB",1,1,1,0.526042745196342,"RSAF","Remaining Southern Africa","AGO","Angola"
2050,"SAF","Southern Africa","MORB",1,1,1,0.526042745196342,"RSAF","Remaining Southern Africa","BWA","Botswana"
2050,"SAF","Southern Africa","MORB",1,1,1,0.526042745196342,"RSAF","Remaining Southern Africa","LSO","Lesotho"
2050,"SAF","Southern Africa","MORB",1,1,1,0.526042745196342,"RSAF","Remaining Southern Africa","MOZ","Mozambique"
2050,"SAF","Southern Africa","MORB",1,1,1,0.526042745196342,"RSAF","Remaining Southern Africa","MWI","Malawi"
2050,"SAF","Southern Africa","MORB",1,1,1,0.526042745196342,"RSAF","Remaining Southern Africa","NAM","Namibia"
2050,"SAF","Southern Africa","MORB",1,1,1,0.526042745196342,"RSAF","Remaining Southern Africa","SWZ","Swaziland"
2050,"SAF","Southern Africa","MORB",1,1,1,0.526042745196342,"RSAF","Remaining Southern Africa","ZMB","Zambia"
2050,"SAF","Southern Africa","MORB",1,1,1,0.526042745196342,"RSAF","Remaining Southern Africa","ZWE","Zimbabwe"
2050,"SAF","Southern Africa","MORB",1,1,1,0.526042745196342,"SAFR","South Africa","ZAF","South Africa"
2050,"SAF","Southern Africa","MORT",NA,Inf,1.87069237192907,0.257348314511363,"RSAF","Remaining Southern Africa","AGO","Angola"
2050,"SAF","Southern Africa","MORT",NA,Inf,1.87069237192907,0.257348314511363,"RSAF","Remaining Southern Africa","BWA","Botswana"
2050,"SAF","Southern Africa","MORT",NA,Inf,1.87069237192907,0.257348314511363,"RSAF","Remaining Southern Africa","LSO","Lesotho"
2050,"SAF","Southern Africa","MORT",NA,Inf,1.87069237192907,0.257348314511363,"RSAF","Remaining Southern Africa","MOZ","Mozambique"
2050,"SAF","Southern Africa","MORT",NA,Inf,1.87069237192907,0.257348314511363,"RSAF","Remaining Southern Africa","MWI","Malawi"
2050,"SAF","Southern Africa","MORT",NA,Inf,1.87069237192907,0.257348314511363,"RSAF","Remaining Southern Africa","NAM","Namibia"
2050,"SAF","Southern Africa","MORT",NA,Inf,1.87069237192907,0.257348314511363,"RSAF","Remaining Southern Africa","SWZ","Swaziland"
2050,"SAF","Southern Africa","MORT",NA,Inf,1.87069237192907,0.257348314511363,"RSAF","Remaining Southern Africa","ZMB","Zambia"
2050,"SAF","Southern Africa","MORT",NA,Inf,1.87069237192907,0.257348314511363,"RSAF","Remaining Southern Africa","ZWE","Zimbabwe"
2050,"SAF","Southern Africa","MORT",NA,Inf,1.87069237192907,0.257348314511363,"SAFR","South Africa","ZAF","South Africa"
2050,"SAS","South Asia","MORB",1,1,1,0.50689910641828,"AFGH","Afghanistan","AFG","Afghanistan"
2050,"SAS","South Asia","MORB",1,1,1,0.50689910641828,"BANG","Bangladesh","BGD","Bangladesh"
2050,"SAS","South Asia","MORB",1,1,1,0.50689910641828,"BHUT","Bhutan","BTN","Bhutan"
2050,"SAS","South Asia","MORB",1,1,1,0.50689910641828,"INDI","India","IND","India"
2050,"SAS","South Asia","MORB",1,1,1,0.50689910641828,"NEPA","Nepal","NPL","Nepal"
2050,"SAS","South Asia","MORB",1,1,1,0.50689910641828,"PAKI","Pakistan","PAK","Pakistan"
2050,"SAS","South Asia","MORB",1,1,1,0.50689910641828,"SRIL","Sri Lanka","LKA","Sri Lanka"
2050,"SAS","South Asia","MORT",NA,Inf,NA,NA,"AFGH","Afghanistan","AFG","Afghanistan"
2050,"SAS","South Asia","MORT",NA,Inf,NA,NA,"BANG","Bangladesh","BGD","Bangladesh"
2050,"SAS","South Asia","MORT",NA,Inf,NA,NA,"BHUT","Bhutan","BTN","Bhutan"
2050,"SAS","South Asia","MORT",NA,Inf,NA,NA,"INDI","India","IND","India"
2050,"SAS","South Asia","MORT",NA,Inf,NA,NA,"NEPA","Nepal","NPL","Nepal"
2050,"SAS","South Asia","MORT",NA,Inf,NA,NA,"PAKI","Pakistan","PAK","Pakistan"
