"REGION_4LETTER","Source","PM25_Contribution"
"TURK","BULG",0.0368888888888889
"TURK","CROA",0.000798403193612775
"TURK","CYPR",1
"TURK","CZRE",0.000566679259539101
"TURK","GEOR",0.0216216216216216
"TURK","GERM",0.000593647966755714
"TURK","GREE",0.0405310971348707
"TURK","HUNG",0.00107037730800107
"TURK","ITAL",0.00225655268182607
"TURK","KAZA",0.00121359223300971
"TURK","KOSO",0.000963623223319682
"TURK","MACE",0.00260416666666667
"TURK","MOLD",0.0152284263959391
"TURK","POLA",0.0028350826396429
"TURK","ROMA",0.0151515151515152
"TURK","RUSS",0.0310349480501956
"TURK","SERB",0.00557159499569468
"TURK","SKRE",0.000622277535780959
"TURK","SLOV",0.00109769484083425
"TURK","TKME",0.00154083204930663
"TURK","UKRA",0.0443101711983887
"TURK","OTHER",0.00698622532181396
"UKRA","ALBA",0.00134770889487871
"UKRA","ARME",0.00198019801980198
"UKRA","AUST",0.00369913686806412
"UKRA","AZER",0.00453172205438067
"UKRA","BELA",0.0981156595191683
"UKRA","BELG",0.000351246926589392
"UKRA","BOHE",0.00635890659839789
"UKRA","BULG",0.0217777777777778
"UKRA","CROA",0.00279441117764471
"UKRA","CZRE",0.0105780128447299
"UKRA","DENM",0.00424929178470255
"UKRA","ESTO",0.00740740740740741
"UKRA","FINL",0.00602409638554217
"UKRA","FRAN",0.0010991426687184
"UKRA","GEOR",0.00810810810810811
"UKRA","GERM",0.00712377560106856
"UKRA","GREE",0.00349406009783368
"UKRA","HUNG",0.0152528766390153
"UKRA","ITAL",0.00243013365735115
"UKRA","KAZA",0.00849514563106796
"UKRA","KOSO",0.00216815225246929
"UKRA","LATV",0.0119047619047619
"UKRA","LITH",0.0164179104477612
"UKRA","MACE",0.00104166666666667
"UKRA","MOLD",0.291878172588832
"UKRA","NETH",0.00121212121212121
"UKRA","POLA",0.0435516950174931
"UKRA","ROMA",0.0575027382256298
"UKRA","RUSS",0.100121441101066
"UKRA","SERB",0.00607810363166692
"UKRA","SKRE",0.0186683260734288
"UKRA","SLOV",0.0021953896816685
"UKRA","SWED",0.00347826086956522
"UKRA","SWIT",0.00146198830409357
"UKRA","TKME",0.00308166409861325
"UKRA","TURK",0.0259776150338538
"UKRA","UNKI",0.000592768227623
"UKRA","OTHER",0.00445681968009438
"UNKI","AUST",0.00184956843403206
"UNKI","BELG",0.0484720758693362
"UNKI","CZRE",0.00528900642236494
"UNKI","DENM",0.0339943342776204
"UNKI","FRAN",0.0499010771598153
"UNKI","GERM",0.0217275155832591
"UNKI","ICEL",0.181818181818182
"UNKI","IREL",0.39344262295082
"UNKI","ITAL",0.00104148585315049
"UNKI","LUXE",0.0258620689655172
"UNKI","NETH",0.0731313131313131
"UNKI","NORW",0.0336700336700337
"UNKI","POLA",0.00524791892870069
"UNKI","PORT",0.0072992700729927
"UNKI","RUSS",0.000674672783699905
"UNKI","SPAI",0.0219858156028369
"UNKI","SWED",0.00521739130434783
"UNKI","SWIT",0.00730994152046783
"UNKI","OTHER",0.00222754241698761
"URUG","ARGE",0.50297619047619
"URUG","BRAZ",0.201888162672476
"URUG","OTHER",0.00257277679469831
"USAM","CANA",1
"USAM","CARB",0.0446927374301676
"USAM","MEXI",0.410714285714286
"USAM","RUSS",0.000134934556739981
"USAM","OTHER",0.00438395614309011
"UZBE","AZER",0.00906344410876133
"UZBE","KAZA",0.385315533980583
"UZBE","KYRG",0.651021953065859
"UZBE","RUSS",0.0155174740250978
"UZBE","TAJI",0.64022894521668
"UZBE","TKME",0.317411402157165
"UZBE","TURK",0.000414536410114688
"UZBE","UKRA",0.00078326060199172
"UZBE","OTHER",0.0193817008431352
"VENE","CARB",0.675977653631285
"VENE","COLO",0.5625
"VENE","OTHER",0.00548211373651157
"VIET","CAMB",0.373949579831933
"VIET","CHIN",0.12452088922959
"VIET","LAOS",0.295321637426901
"VIET","MALA",0.00818142672599397
"VIET","MYAN",0.056140350877193
"VIET","PHIL",0.127952755905512
"VIET","THAI",0.109886071297317
"VIET","OTHER",0.00581693903750737
"WAFR","EAFR",0.21044776119403
"WAFR","EGYP",0.0159189580318379
"WAFR","KENY",0.00554016620498615
"WAFR","MIDE",0.00018828845791753
"WAFR","NAFR",0.087962962962963
"WAFR","NIGE",0.401538461538462
"WAFR","RSAF",0.133241758241758
"WAFR","SAAR",0.00115874855156431
"WAFR","SAFR",0.0263565891472868
"WAFR","TANZ",0.0491803278688525
"WAFR","OTHER",0.0396950140522536
