"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190"
"79",71325.7038835478,6198.31655961,184204.302413971,1969.749392484,67708.364184682,1453.943167757,891821.663956587,5897.04712938999,2608.834865385,1561735.39983399,615182.282217675,25991.337950536,2093.893096077,339344.380700957,2546925.34395892,4025.869056587,9041.10773403099,4943082.25355418,1712.453393214,12097.477959059,3665.021419078,18784.108191136,17929.2734795565,3176.63755129,28352.418665204,2713482.06309692,1971.544247295,23591.287762012,75212.644936699,24782.898651588,8782.816006187,32098.704281271,32011.678266483,4580212.13668435,2259.324657144,3045.718365719,4050.546354758,10864.245031525,442488.821249734,19239371.3400379,403396.510200016,105328.838281255,30738.138361793,47990.646789122,32956.652677871,81871.116998638,626620.312409628,55875.810416008,100095.753985669,57539.334101219,713569.405988565,12536.486303471,52227.0002092989,50045.0254025599,1282574.11201606,10482.89272654,1602.260602931,49104.9081806379,70436.9293347609,22542.4089253079,407558.548948876,4473066.89338326,3633.870736994,8660.421895041,3552.61335347,8066.2594765823,11915444.0286577,254730.723704646,471295.118995787,2265.78130968919,33262.795872925,21871.023797135,530686.734242655,14546.00685676,14466.722261638,3360906.32448393,459005.507992938,17889.071588796,1561607687.60771,2545514.86989713,1589721.99459191,744526.316631196,607912.543984915,965022.296345062,6663190.98444048,14086.352206577,6884544.92243338,234518.38441232,132855.039212184,1209451.92206565,1130441.42516397,17376.0011913873,14155.914839707,23421.55373076,195541.560711724,9299.463533717,3776.88574377599,43302.329486481,2336.896001213,102209.898763162,46670.4847075451,11022.652556748,46520.657972333,54889.6908897649,4912697.95083517,76167.8939528828,13983.233000518,28129.229399217,4893.684872321,467697.220598961,2815928.66267837,3067.082781111,9893.549227268,21029.729834957,247053.896880639,33200.961920674,686.197896247999,12243.533434624,309118.225543352,6285487.71729763,27405.0211459161,3220.179967424,414492.730772418,8204.396237959,8160.768025475,1702454.91512507,450728.039951577,3623.760298115,986376.458704688,401979.068657438,23238.510577879,21550.340952222,28020.432791802,199143.42073088,739500.255497646,1154299.97862515,351359.143792268,456829.027990605,5549333.90189347,887.438553451001,262999.553249546,2178958.23020462,39960.9982638699,1786.164058998,5529.870375751,1790.006345805,4502879.40979384,55020.854030264,105558.546323231,14127.44294922,14404.288240336,6772513.35710311,227317.181393805,121819.903538804,1332.863723828,1875493.90160105,1294.260151897,3295473.4725423,1857495.17368444,1016.594210428,9772.17737780399,1610.199738559,844857.330661545,1269838.30845198,228820.677020604,343089.612693607,29510.051479445,3787137.38754558,18734.164941543,8893.207374044,51315.119073485,131695.180058101,3131425.05512964,64500.751838247,1230.215428505,281515.840885747,519988.295232395,12137277.7448156,6604309.20635116,479530.057458016,22200458.1699278,83106.4035936523,26277.1683193496,4305.05936683,112665.295970786,602711.177211917,438405.548770349,87987.6931280519,23277.28902934,8056898.796
"80",31886.075856551,1287.685650644,78406.204346095,1116.661353442,46916.696751414,939.883823493001,160407.562216234,1407.459191062,2999.648675991,3251992.92147167,290261.385884812,3454.590359219,5027.59637696301,34185.869640686,259542.655564933,2530.574233185,6744.533921389,1883024.24534703,1049.170862545,5084.77690350601,2378.411228147,3795.965309631,6118.72754333351,1754.68403411,1423.270398987,737049.764914846,2342.585745646,33085.9506193709,31721.592855597,6829.430232236,2421.387593797,107586.240022816,9314.37791290701,1441476.07597127,1609.155230652,1964.783777751,1088.857917414,2131.691061349,243112.703907345,26576821.0630516,92760.6958363545,17879.350215213,9692.93943374701,19416.594874502,13688.680370273,17163.153626301,243351.424997383,10739.53908049,3446.631966516,23593.17757253,506588.822325998,4499.512705536,22600.857930481,22964.8097603386,198336.703596618,4105.245453067,3957.114003656,22215.669731021,4198.146100611,14487.076275603,231389.690131639,1898909.35981786,10628.463524022,5496.437995394,828.392291074001,5213.79424717059,4726091.11143211,24988.019869517,147790.431854474,1067.64709406716,7793.03005262,7328.431650097,136160.715223659,8100.55110973999,3125.319904588,2334425.45004831,275220.548879794,5979.808178041,3440604.23280304,675194887.971508,317561.68820369,151616.894002645,340962.300592751,20327.8423538424,2272683.73565249,6330.43669499201,32945333.4644773,80263.071800181,8836.02457602076,50869.0422066082,121845.168803389,5564.93470582873,3141.50860839901,4772.830670046,55933.4189973219,6174.72079080299,1885.789757005,5261.06607893498,1323.04519216,23749.691938287,14946.556286571,40632.206827793,23858.465652889,4494.943351629,8125036.13677635,14363.511577753,4486.41948935699,7502.252177089,10899.92829829,72663.3325015558,1297146.99302363,1874.896114104,3854.618399202,14149.533576974,41471.500582315,5244.503039094,368.63041963,1948.45975962,75497.231539369,3925076.02830087,8643.24823789226,9914.83449576799,307583.325415908,1576.45491949,2399.973571163,125865.55990191,190943.338407165,38047.754645889,44241.672368396,207383.728144036,3514.391924002,49538.0678192189,6312.43494895982,65241.4993643827,1564535.83568001,494426.82471176,50468.908717838,73281.1744494099,26383684.1462652,409.515340468,70925.419749853,388436.527392728,4797.674497207,1178.84208567,3426.717155694,996.84943279,1389497.66050527,11464.663503471,63209.3629998399,4140.895268662,5753.807710023,30879374.565657,89384.928541042,50996.75787483,821.237987235,398823.58495228,643.096521343001,1896152.90598987,188857.399684112,607.429182418999,11316.150367444,1321.803782208,159878.596248761,334042.759080033,45812.212443099,2024937.62652906,3096.091060352,3078712.8279553,4532.951339982,4680.627251436,8431.937333254,23559.197881578,486931.133326987,1624.175470226,729.928550517,8349.402036909,73255.7960469945,1006540.04148697,2559379.28685866,37362.168411489,9663910.2850037,11575.3151256304,9126.19453725323,1570.327071294,70544.6111243818,1265012.08092552,85862.769916902,4119.294172809,3263.539508013,1319960.6108952
"81",141442.601504171,3382.682620918,5005.02889963201,2359.597974398,5871.69831070199,1734.043385339,21678.5595971797,161338.854508792,3337.9767314,70714.2721465925,48789.665010278,237720.522174844,1972.991888195,27786.366539736,37210.053181524,2133.231537448,10991.410732976,243473.817987944,1897.341767829,3487.166662687,2652.796512888,6347.290858676,4748.03048701139,3023.335431087,3351.502057468,23293.3483978502,2221.752087247,3101.974506906,8698.01619609901,10252.746620328,4655.026793942,3217.312641523,5034.009592447,118309.536983851,2969.078211265,2042.282943559,2295.99070883,2910.128495615,12499.5859997802,9316112.3300996,6494.31166893161,7028.874896424,2350.791515434,4000.84581190699,3001.377533903,5546.169699051,37819.034987614,2526.201705848,1753.337125414,7069.496782726,28409.088947018,3053.396457827,3163.850854262,6126.4997001358,36148.606738121,2265.612891008,2195.935992756,7215.319354037,4895.605599321,2544.793511427,12946.080725377,2413323.22822956,2582.78338534401,4075.433362996,1599.427152909,40026.5783472686,1239077.36733246,4692.661560186,2809235.82640734,2487.05095113762,2495.844019733,4019.630648469,24977.722865964,3405.927183231,2621.576422383,68447.3427697493,27162.687541046,2327.413089911,2202527.46686568,158004.198543326,298886010.950326,2405433.36776091,22653.956444784,9164.08198657842,6193375.63618484,1939.454945988,6834623.61027068,23047.741554497,77129.9699365198,37118.3116810912,301770.759148791,43105.7696550399,3362.329852741,6608.850673114,31261.699762249,6850.693435871,3914.871090112,31406.12343135,2739.200956988,19129.310170856,18320.337114172,3114.538675865,70559.5889516569,3080.293240389,323573.734422577,3032.892553996,3484.578319458,7842.33611826899,5015.581876925,11602.3408075752,32711.0696236795,3244.753037358,4776.73990337,17868.422021463,8647.62100035901,3164.798691754,743.070824383,3117.740254961,4818.443944018,3282026.00709916,1721.72638333454,2985.911737452,16349.9875252725,3117.855036983,5015.89802287799,5294.54141774999,28163.516531608,4972.910548005,86235.7136636381,159646.221543288,3143.538260288,3549.234850084,4379.93075246183,7617.4293252514,1406697.00263737,77748.734706278,531684.415598954,101164.043081755,6403893.93766149,1188.957635283,42025.827253115,234050.324879251,6953.847914787,2390.612156189,7115.16930738,2792.588968597,390151.025985003,4105.896255248,101444.16173988,2438.113948256,5415.949375717,2198414.38374472,21022.279533152,10045.708202415,1556.753282988,1081279.04382942,1324.321715696,4785394.99589969,11878.078492554,1418.713246973,4387.02269193,1949.684908495,411720.06496771,194440.715905475,57742.2570210639,288515.920313055,170443.04019321,231877.761928201,8112.170294376,3288.570624582,3082.029474002,7629.69608487,3042879.26885888,547917.116451452,1241.446301734,5480.93089300499,190349.196622201,1855429.72513428,103276.702561093,9371.91295862799,100319.710881152,11997.5839346587,167215.70026253,3107.61955783,11373.1715732335,63713.2684260881,18391.092535572,4259.556996946,2381.748366808,1507909.43999
"82",294.772418,256.128059,2282.86065500001,181.299538,377.852885,144.0373115,1516.50945333,238.83939,240.526397,54277.99785527,350520.290442,308.471248,174.735625,214.909448,306.671171,159.2703091,1769.9990641,538.518598900001,156.070411,264.697121,205.9009312,500.740629,371.7245475,195.910319,471.117634,403680.729767307,181.466611,222.888915,260.254833,593.065542,380.848377,250.258986,244.147022,213586.52809358,234.234449,153.2421532,182.3693648,214.199626,701.583549917,961849.976476502,470.41471453,335.986849,194.298196,16865.8611526,222.311246,172.086966,1751.558366,195.2844097,134.1429997,440.640086,806.481519000001,184.401865,261.975846,725.06926382,260.8885221,188.460427,158.292274,515.204727,198.549484,219.217782,442.783698,1518838.550064,194.630756,281.261346,163.684521,583.81794956,26613.371885413,335.063581,164173.8344366,189.878300704,215.784574,254.814388,566.941208,253.990467,202.701118,298.068886096,520.699756,190.37918,4634.04052588299,18221.265961856,86182.7614384189,53627415.3997799,456.7974187,934.482149489,2459424.05231001,163.070226,445300.05263102,61247.20971,1212.66518509,949.436015887,800.838396840001,1377.189022102,260.582295,552.550171,2602.834116,474.816301,300.190226,241.2140674,215.733628,674.647725,250.87126,241.628938,236.621753,235.35951,779.401134189999,234.1788959,295.80071,406.0162107,449.373715,434.351215528,669.403041437,265.504436,349.877841,1423.99934,322.102799,210.453277,96.7522898000002,257.478578,313.772298,1518528.084497,148.11635132,245.915747,865.056533692,226.184813,377.007294,496.764698,418.867359000001,364.889843,405.993087,316.787269,240.638183,282.680018,377.837593451,507.53430397,1165.979724174,628.952215000001,34001.6380522,357.545,637424.10973338,85.8927824,707.485455,2849.696294783,595.094554999999,188.355729,464.092441999999,223.555014,349.3216129,269.817869,9444.436297,194.651643,407.961992,140909.4121487,592.402001999999,495.377668,131.2212664,892.397807572001,106.425273,4001913.44042358,214.050114,105.1813487,338.54758,163.7557351,464.520085,433.342194,354.576777,33892.5510295,502.093531,253534.0909399,532.824125,277.944348,275.976769,5179.203118,832.160884,234.988156,92.3928805000001,256.311746,1885.141662068,385.65408,2703.0793995,292.396718,4723619.69022574,800.63503385,1442.813657039,239.451435,1173.71252737,1298.61604727,349.07039,340.578768,102.9893322,249422.175439
"83",7515.93206299999,3326.99133989999,37880.412089,865.284253800001,9031.08097100001,611.832688100001,171823.748008019,1412.945949,1292.846505,761197.80955839,879130.510994901,8247.935509,507.221047,26221.891715,8181.27966500001,3785.4275183,3399.4310703,4256657.9207879,572.615486,1640.289519,5750.5831936,4860.690155,1857.83098537,4197.9500745,3381.45275299999,731892.928919742,487.645244,1977.292987,56783.777863,3226.072889,998.820617999999,3850.425798,8077.30066900001,1366471.06721141,642.679817,2563.4214399,629.472893,743.3459869,122641.894848799,2345883.87944671,50893.97048308,4488.025521,11170.708696,61645.9131777,2562.561649,34180.5654959,541274.529764999,3243.7561668,374.7366678,6731.555439,1129547.5526364,560.990852,16496.607774,19399.22541478,148029.5304974,2947.783882,430.842146,65750.925373,2641.7032623,770.014023,727081.1813814,7871514.206555,2935.6815238,3865.447019,318.7190262,3219.46459034,14204034.1897005,19145.412797,309822.618719499,425.218085342,5958.562022,878.577744,57911.068324,1766.313179,908.00098,425334.980314836,771700.064395001,29361.397562,337252.977026075,200700.251357176,54877.869004144,24977.250926,124193533.252576,548434.403065721,5108239.7735707,5342.811448,3154272.801767,22898.598695,39052.841353417,26569.106708879,37033.00818418,4127.984414998,1278.87877,27673.473113,52004.364668,2522.026307,812.8374527,11506.9717577,609.716553999999,49499.079844,107502.364792,2813.301294,1219.8199357,1382.3691441,946487.424822559,825.108904499999,2315.146251,27342.3176903,1334.616335,8518.380943703,1004191.98251541,770.557844,1186.867106,5514.225871,65815.92211,1356.847839,215.997268,2055.784746,1559.176479,5553416.5085951,2714.71407533,1631.521575,115989.322646986,1467.690647,2049.846411,63170.176258,705836.071490999,3623.353393,34271.785401,54420.4565860001,17791.875333,1010.123313,3718.684839962,36255.14157084,247943.53870624,731097.992364999,253287.7749477,22523.196007,901793.17356249,220.6830462,211818.9680698,418269.650011052,2143.75487,517.821144,1509.908897,492.720533,517603.3331177,10997.136802,33298.139054,1456.997017,6180.189542,864789.16220603,185721.473086,93004.8048549999,313.5484729,532671.570763799,297.4518438,2610592.4020705,9483.116086,268.6593402,1723.049889,484.9418739,2008102.972884,2936516.195802,17198.345806,123917.14108347,3268.868934,350194.171252949,11452.379374,908.332529,15462.839444,31140.5775259999,1163025.016961,10097.982125,311.1316021,2792.212874,81023.3645337052,301319.088631,32405249.5555241,4766.035916,12902069.4210276,6627.87541261999,4863.58916918599,614.84887,81185.6254798401,21979.759433999,9236.399818,3794.353,2855.7561814,2345912.995
"84",2219.358949394,1938.204202165,2221.394874437,1452.297738381,3054.651392558,1047.984437019,191573.56360583,12823.266917531,1915.056685873,471652.380793254,260553.064361438,11313.316322473,1129.955414041,1579.343703879,2052.901159327,1652.065945893,8924.117356397,3105909.9657314,1247.857553292,2269.075558334,4540.455027752,4143.022722227,6383.7007847061,3578.022600203,11975.079673848,731541.022200826,1266.598718833,1909.860570803,37004.427334302,4793.525021356,2712.415334727,2574.215303443,3373.655377936,925612.598937207,2281.215186328,1167.295660308,1748.224915456,1810.313578753,167795.946910224,2228667.99627044,97051.431740336,2628.921640618,17717.978905902,28435.932184595,19137.176340123,128630.748333598,214124.46736666,4345.271132426,1032.583782674,8690.626441192,171350.183892588,3439.229249726,13895.020508256,20756.9856344296,120374.792330143,9125.87868028301,1738.632185989,11081.823872561,3429.156588971,1651.517081937,165403.090273335,1713224.26144326,1598.902836756,2537.898148073,1261.378729304,7485.1701789007,4421449.80496716,9191.22736517399,294052.752054366,1281.65780202413,12269.208426831,2175.702301614,17924.052583293,4022.445667852,7935.409385952,625998.628901843,283690.012784155,8838.42701378901,1256478.79358101,65692.0451737613,9646.24575501037,2612.388286977,744074.979834184,204314791.579862,1746815.16451144,8237.42658365801,1118824.14142337,81562.435002262,43318.9262897094,60931.324796655,5855.91084469659,9420.524324529,2276.96510857,22715.706223725,1846.785353681,3945.202773819,2208.705520977,1511.758404895,1704.980078735,17605.227495392,12482.246063559,2592.643471262,2426.970405822,1730.632865931,613221.228737779,1795.264655012,1927.919667992,7780.271932314,3322.242525544,9824.22583085564,485337.179814214,2194.875135928,4604.280288119,14019.950693898,25373.326124521,1430.137257454,632.685488046001,4544.38733799,4391.575498888,2582017.47118485,1563.82574795818,2403.026018673,84108.1089990296,4271.255636059,6808.36478805699,77608.452344735,130651.093119657,2854.353734615,4292.914286922,2392.766424751,17966.051536028,2422.12055412,6649.21103332812,44701.1066909565,319019.820715888,321788.322748258,67579.578448277,2620.345212571,782934.796995821,579.769155422001,220044.008194539,420970.588871053,6087.16020694,1356.617206971,3830.226136302,1411.529646629,2298.573634088,4149.713987259,73343.19795859,1654.762799875,3308.716674053,1119544.2709372,68027.073101448,59965.0618573861,833.894439040999,419684.276320447,870.573121017,1210246.15382411,21606.564420132,791.811229806,2848.387979871,1290.079590894,312427.017643439,654089.651542157,2651.908005681,256484.670802235,4440.82807137,515172.331393029,8375.315530177,3249.977159606,5166.64080077101,4361.125167646,1214277.88012558,7057.371458032,754.563202623002,4971.27557099199,141511.731852274,10754.022445277,2047288.4674916,8296.432154249,13102462.250818,23604.7917007724,26529.065568893,1679.079208014,80160.7827685664,22813.190522394,2785.157796786,3641.876735556,3866.95928477,859347.5449964
"85",6278.353961,812490.225352199,2608640.435655,12352.8091785,139891.859891,2670.1206709,2478811.19470137,73762.4054339998,7934.37838899999,2808178.93046262,12820089.8162781,76870.675134,3363.073907,175281.338609,173476.988355,10331.7912412,3439.0754731,15809267.4239729,846.653654999999,30278.426002,22215.5085577,6087.737208,51992.5566069101,354258.023288599,32110.281441,8530170.88658521,4520.568747,14391.868589,1259556.123768,40561.724591,5037.79439,10013.65824,140407.468355,7653684.32835515,10995.7772927,9189.8739921,1304.9874077,8619.454775,1636129.55846914,29161240.6345976,912111.276107549,74829.9242199999,183556.380995,2365681.4672819,498301.306587,623976.3594125,5282678.025157,125785.1201989,5312.7805216,42076.810593,5364807.7725097,10080.207993,303587.431727,199104.12753148,1981070.6158764,81246.2585099999,31017.430496,403136.575178,65025.9300372,2825.960085,2972887.4509317,52280649.7417271,45889.0919768,68305.8414649998,1784.7955934,56144.0716309401,69906493.4841127,216244.540298,9783494.02400551,414.63491907,149407.19419,23879.745401,336721.210358,9319.62454099998,27380.7382839999,6036089.61525508,7097320.558919,129575.471926,5315252.87630802,1196188.87646614,2726787.96985322,585717.275566099,2900588.2254109,4281439.94179702,1683635947.20912,22081.814911,6589328.15888932,552887.431397,542291.835684762,263690.162898708,669812.748618209,15350.575976063,1525.580563,302918.620914,1220861.448328,15988.705502,953.899539999999,738575.784875,578.924928,755630.032369,831568.199293,67469.2310299999,61492.8813835,5927.7068172,2494166.30382319,7206.1924933,24084.568825,725886.1883085,14338.75803,162431.387269832,6090969.2669203,739.042152,8998.449556,5551.62438999999,1262755.297521,9791.25686,229.014864,9486.33557300001,50952.295697,16052171.0064618,22091.44204938,26103.656792,707698.203342138,24285.400295,11579.394208,1005381.318629,3003114.592163,50936.627447,238877.747033,437626.135882,121872.643359,4856.494291,60455.8060226761,467899.82089535,458720.81503864,10120976.632142,4167415.2490823,397419.370415,7289311.36144516,219.9360281,9327950.74235031,10276219.3197915,17214.335705,494.233525,1452.564772,504.483273,5130791.907621,131138.367473,36908.114283,16471.753948,12593.334519,5064201.05404796,3478330.394613,4603850.431362,559.207792200001,2709461.70487275,289.942025,31182524.9285704,127699.585138,254.2550718,6780.91798899999,1782.8748814,6157081.69483901,16475414.1958547,700855.700417999,974489.51437999,27246.046167,2487918.14945844,280607.279763001,19134.75734,49119.748585,2216245.56141,14831384.46749,54911.779052,293.368996400001,48472.0634590001,2014587.69525296,3539058.062232,23832045.6835185,84595.4513390002,31568114.9081411,222750.22127811,46268.943290554,793.212681000002,1766020.2642994,428501.318884089,184346.657216,18082.058386,14544.8909922,5950691.4631432
"86",214.224799,198.46177,228.689927,124.1909879,301.268432,944.6224775,932.840564918,180.2389225,307.824208000001,3595.89612694,640.503551,283.226408,466.5872365,151.628997,208.428727,5975.2862804,2538.3969186,857.0006845,1750.9404344,205.035047,867.159593699998,412.975627,369.19797484,137.5412635,161.670049,717.701610019,288.240206,167.204964,197.578073,415.892644,267.438907,201.330041,305.363228,54407.165914075,172.5076649,5001.4705582,124.762838,160.5917537,1154.42905612,11318.89897674,1571.93921535,248.22643,526.603666,155.9133853,2085.236389,740.5503909,1013.3629286,138.6849784,101.3693208,318.006842,573.3155493,133.983676,10858.27202,550.40778449,193.9673408,288.709382,118.155657,525.370223999999,153.7709012,160.823891,1419.6272487,20112.2736788,192.082471,329.633784000001,101.9221806,480.33228855,165336.440035867,2250.276871,222.8622123,124.152546143,1220.763309,204.527629,190809.192447,749.504336000002,2230.749888,472.439651297,605.197769099999,207.8521162,1399.018039026,504.804961521001,1027.21115372,306.3937663,1427.4236936,695.218668869,2863.9664655,12356548.8464089,24441.57438453,162.863687,889.946460062,554.757068036001,614.23603155,992.234289844,176.125457,458.474644,224.5740399,378.780306,214.8673607,161.3087523,171.964462,502.675473,169.5252707,210.2375,164.1849163,196.198253,1421.66439951,200.6106821,197.354685,281.7470789,358.873695,318.03200648,1916.175355866,218.177834,271.480281,1378.563965,231.009476,153.0158675,86.2236650000001,176.906967,256.262967,65018.2832315,1493.10649924,182.167692,4395.427383565,186.598179,376.991058999999,1362.489541,69743.6108874,281.420912,313.239101,231.112517,3041.3169,228.692128,268.788762896,1220.54906816,449.628955576,2114.551663,557.7457042,301.0521291,1147.99525777,69.0330224999999,559.4075186,13910.931563983,477.298999,138.5677698,334.287145,146.2838034,561.8942642,258.27218,6575.317543,146.557199,295.679705,2768.40678144,456.326902,384.467451,88.4936318,2307.480886609,85.862137,3500.68905145,158.723731,77.0951718999999,2234.054104,107.6559818,10986.6489783,2575.10199906,287.46984,1450.87372643,356.949464,1413.49211113,385.150978,261.214619,26840.062546,178.187913,620.385375,176.0008673,76.1721003,208.7978062,1285.324722336,2863.79162,121393.7920143,181.674943,280584.81931157,525.48529485,1020.485574699,168.841707,10986.26137474,774.442905777999,288.086994,235.974513,71.1896473,3463.4766607
"87",111407.0828574,7179.4403778,334480.9197013,8346.5033622,46048.6357944999,7229.882209,787538.528851492,5824.6918078,3088.6023721,17382340.7720908,2352585.1480089,29917.6222182,12670.0794861,115123.9446888,422838.6546993,34734.273744,7351.8341578,6853035.61125731,7186.8507802,21219.3582095,24448.1883008,55224.8797915,44022.7742117099,4666.72088540001,7224.9450349,4479813.21282684,3173.3803756,33621.055845,70564.3979881,21600.131694,6256.0228453,96544.0420470999,74907.3200434,11891589.2604041,13346.8303295,5344.2363823,11302.1185446,5618.13040999999,923119.926118601,154569406.632046,520011.001326387,11507.887902,147885.8852059,121567.3573547,73811.7142989999,149932.7834013,1000159.1994393,14973.865453,37671.0858919,34724.320796,1173802.95973448,8096.9727762,164030.9123841,120138.92588486,361966.1818699,105281.6853063,4243.755517,212232.5879347,11233.8077147,20682.0866838,2319100.23672646,10420453.8708563,35024.8236509,66469.0409883,4285.2436623,10280.83390587,24695345.6425879,33143.2782396,590571.5703796,2795.282460944,121824.9709232,30576.1058289,2571788.564876,18752.8967833,30104.595968,20178026.9652137,2173007.5476474,81991.237938,6762761.5880378,10638962.6960058,1298514.97241665,127879.0691166,9323223.20514131,691232.446827193,7218399.5095179,89994.9543345,4228313033.87024,166889.7955848,111601.405311904,149834.048407483,373437.30341194,24200.992533707,12747.9039239,10558.1595521,162184.9826542,39063.204799,6091.67620009999,51465.5548985,3651.16861250001,102356.7249517,138248.85185825,237697.8194838,36212.33095,22462.7272304,23401927.3865131,13524.4781415,26870.0644882,36978.2286222999,18880.0050735,38447.163795045,5291715.57092761,4405.986756,81850.8236909001,29881.619381,93732.6338118,9111.0305538,1566.01322412,5876.9340797,90655.3353715,13782450.8643473,8404.531683919,13368.7668147,1356785.26325169,60896.3185264,28408.4475666,357479.907586,1723452.59877977,7992.3787234,807635.1688864,597010.3698008,185931.3452447,33040.6313058,48869.901789657,345066.69352131,7268908.12553457,1378201.211088,322167.7670112,352752.0088625,59786195.5880398,1741.4924909,179921.10942278,1746035.10827879,29272.184203,5463.4892432,7861.66293600001,4763.5020791,4405094.4855326,33326.0429905,144709.21037,4856.4064957,9361.4841359,31125969.2938027,627366.434449801,136776.7569764,1527.1129355,1857676.12077179,2125.8372784,3959586.48616768,275931.0355637,3052.0507683,29616.5502543,5099.0375603,2888297.283133,3012924.9115756,139948.561335,16790768.2383048,9554.8772316,18460034.9932718,19745.7733969,16428.8623042,70123.2461605,131106.9577295,2020510.2251529,166492.1770185,1167.7595799,73664.6624691,139278.419617359,2268520.940602,11536783.7540427,144201.958074,86975821.1593605,47870.68644109,30669.383565672,11282.0666838,305420.42297556,10137835.9179586,94915.5387306001,28949.3952042,8021.5730082,35267.37569457
"88",366.614114000001,515.981345,29932.313759,215.8987796,775.16181,158.3026266,1320.005518392,641.665534,325.838524,5329.05865766999,789.858089999999,940.867405,188.143978,25052.141692,4009.738136,189.052748,3118.8887972,5048.81991420001,184.53767,426.772614,273.397511,662.365631,444.69718826,1038.8944207,276.121838,2612.055273851,216.81411,279.286314,4558.183385,693.406376,445.107785999999,327.536395,315.527707,4189.620352801,292.041731,192.8960709,207.942093,296.67794,786.429075806001,65823.4783870999,747.85725335,418.680091,232.975966,223.8340485,238.106867,1333.4476226,911.105141,532.132336400001,173.8779913,536.830633,1026.3940691,617.743194,419.021675,761.59558097,150394.9705859,217.158953,1409.116897,570.862027,1866.035186,265.819308,512.7782775,13119.1041684,252.370626,430.217972,147.1144074,735.60300648,32641.2891904,474.425831,8068.3264241,215.981030039,268.872561,325.924272,1369.685369,307.359844,255.119496,1164.227380125,983.413076000001,221.615141,1166909.38493264,41350.432227734,19946.048765445,201774.624779,3830.6916753,84564.672435714,25558.0929954,206.219974,89977.2705095401,29502985.6214173,1720.553590232,3014.611199985,65932.73040043,1512.777017299,292.588357,676.271218,84572.2533139998,619.496909,372.853173,40494.6125897,293.828405,875.975318,329.0188203,300.096359,290.7121765,284.459494,72384.72512102,304.4391889,330.765209,510.627124500001,662.052737,489.612815628,1817.791650723,363.128704,457.546698,2092.452328,9798.933676,245.242079,94.471523,298.236468,501.863625,60356.22163,176.747833,301.298979,2658.181558143,275.947302,669.343304,9708.865104,592.838490999999,474982.838814,23315.12232,16742.531505,1133.550328,355.859963,431.269329036999,1034.19836033,14142.402398922,1015.893348,4775.196567,42511.377764,15853.00001487,131.7515875,9188.85207199999,4127.559985759,732.127433,234.230431,636.157566,234.909683,526231.086627999,876.105106000001,11584.847297,241.042924,525.039174,58207.43521704,1117.612266,666.478613,139.1979706,9870.24776102299,154.847403,12574.81036957,1263.908561,128.6946435,414.2818,191.0221511,1634.674835,1436.5199594,105915.775824,15780.52362236,638.535014,97381.8345122401,635.680104000001,497.587135,500.499077,9036.65055,39650.314634,3281.718772,146.8540681,599.524929,10621.338361875,477330.429625,34079.585969,2384.084098,35485.1477887101,1253.94030178,1667.064289812,284.071851,1274.27440165,1614.511795792,74646.1103120001,651.583673,206.1537022,48760.4707772
