"region","gamma","alpha","beta","sigma11","sigma12","sigma22","rho","zeta","eta","rsqr1","rsqr2"
"MDG",-0.262333597579308,0.00309558840764448,-0.00066045893876012,1.41622442912528e-09,-2.91354519271359e-10,6.5385637278587e-11,0.282013658111493,0.000768938477197713,0.00125046395556261,0.185112654802499,0.603386832085035
"MDG",-0.260512380714572,0.00308384521328584,-0.000658072365550244,1.4058965204685e-09,-2.8922979751124e-10,6.49088082708459e-11,0.281775426417634,0.000766221415967025,0.0012456163370391,0.185092872845417,0.603531496877569
"MDG",-0.258661823971827,0.00307196462966664,-0.000655658192528271,1.39551429662308e-09,-2.87093901691874e-10,6.44294715862489e-11,0.281531679607806,0.000763476357692546,0.00124073363316385,0.185069858500227,0.60367281514552
"MDG",-0.25674912670332,0.00305973968211494,-0.000653174380633091,1.38490064910399e-09,-2.8491039595151e-10,6.39394503067017e-11,0.281277984128023,0.000760655976920995,0.00123573148735913,0.185042993895574,0.603813291218404
"MDG",-0.254733431883792,0.00304691614392653,-0.000650569315925847,1.37384270265506e-09,-2.82635486265235e-10,6.34289161987694e-11,0.28100870173988,0.000757701746084568,0.00123050941792419,0.185011307807932,0.603954592433332
"MDG",-0.252558180246198,0.00303314588462889,-0.000647772343784461,1.36205389522004e-09,-2.80210219300215e-10,6.2884638984621e-11,0.280715904945888,0.000754534629403947,0.00122492939349953,0.184973241420773,0.604099927535437
"MDG",-0.250135934394374,0.00301789502946063,-0.000644675138918606,1.34910031308031e-09,-2.77545327620939e-10,6.22865853104799e-11,0.280387200050299,0.000751033136138307,0.00121878310385931,0.184926140679281,0.604252808563107
"MDG",-0.247312511021171,0.00300022788919733,-0.000641087881236895,1.33422861258247e-09,-2.74485828674172e-10,6.15999740683139e-11,0.280000550638071,0.000746984999344544,0.00121170721970887,0.184864999935237,0.604419175900961
"MDG",-0.24375999971002,0.00297816481869697,-0.000636609027683407,1.31585730825142e-09,-2.70706369407911e-10,6.07517896869255e-11,0.279508765524528,0.000741944543634062,0.00120293064033283,0.184778581080472,0.604614859947068
"MDG",-0.238494642798074,0.00294580105515516,-0.000630041074303544,1.28930838891853e-09,-2.65244560198627e-10,5.95260531624459e-11,0.278769200895949,0.000734572847973221,0.00119019682000966,0.184631188907218,0.604863889257964
"MDV",-0.286172552360543,0.00161360103934459,-0.000260401749759019,6.7730815324682e-10,-1.39340056088202e-10,3.1270626549903e-11,0.0830618375382935,0.000503266871143823,0.000919405960308901,0.161180537409943,0.540449482216497
"MDV",-0.280907195448597,0.00160604577653116,-0.000259363849780914,6.70393006340401e-10,-1.37917428952858e-10,3.09513612710018e-11,0.0822214422050048,0.000500373178742757,0.000915198916802494,0.161066093193689,0.53976322605923
"MDV",-0.277354684137446,0.00160097423436911,-0.000258666686029161,6.65790091728593e-10,-1.36970488661199e-10,3.07388493985595e-11,0.0816559005620002,0.000498434461230374,0.000912395017762619,0.160985574676602,0.539291429042962
"MDV",-0.274531260764243,0.00159695837387253,-0.0002581143772138,6.62167361809951e-10,-1.3622519807576e-10,3.05715916535671e-11,0.0812072815990855,0.000496901657069507,0.000910185647043047,0.160919694409378,0.538911985619996
"MDV",-0.272109014912419,0.00159352355719889,-0.000257641793881929,6.59084184115123e-10,-1.35590907537742e-10,3.04292444843801e-11,0.080823016378889,0.000495592476535287,0.000908303119707777,0.160861849653183,0.538583746062861
"MDV",-0.269933763274825,0.00159044717102429,-0.000257218379232873,6.56334739161795e-10,-1.35025274580023e-10,3.03023054154455e-11,0.0804784183147036,0.000494421285393052,0.000906622822868158,0.160808864370453,0.538286700954695
"MDV",-0.267918068455297,0.00158760333477028,-0.000256826847971032,6.53803176667999e-10,-1.34504465760307e-10,3.01854257574172e-11,0.080159508620655,0.000493339938402831,0.000905074052776493,0.160758891251515,0.538009875207225
"MDV",-0.26600537118679,0.00158491092763679,-0.000256456055610303,6.5141528035863e-10,-1.34013212843765e-10,3.00751790205778e-11,0.0798572631590699,0.000492317344422315,0.000903611735319237,0.160710696596897,0.537745833427674
"MDV",-0.264154814444045,0.00158231164607528,-0.000256097987117645,6.49118131685543e-10,-1.33540629096742e-10,2.99691220095388e-11,0.0795651809534456,0.00049133120397612,0.000902203638206736,0.160663351700175,0.537489118093749
"MDV",-0.262333597579308,0.0015797589903619,-0.000255746244719916,6.46869962203253e-10,-1.33078121654219e-10,2.98653263177779e-11,0.0792780616343482,0.000490363552031958,0.000900824783766651,0.160616072090233,0.53723475786498
"MDV",-0.260512380714572,0.00157721169356575,-0.000255395144820282,6.44634167797799e-10,-1.32618160089657e-10,2.97621019706913e-11,0.0789912735692657,0.000489398882016058,0.00089945238577775,0.16056811474556,0.536979057232508
"MDV",-0.258661823971827,0.00157462883551229,-0.000255039045394747,6.42374945652424e-10,-1.32153378824375e-10,2.96577959887499e-11,0.0787002065460713,0.00048842177503103,0.000898064354257255,0.160518692805413,0.536718004750269
"MDV",-0.25674912670332,0.00157196503309876,-0.000254671682542465,6.40053107717376e-10,-1.31675715848451e-10,2.95505990996704e-11,0.0783997291713329,0.00048741487328548,0.00089663708908649,0.160466880629838,0.536446316166155
"MDV",-0.254733431883792,0.00156916413592311,-0.000254285299371829,6.37620711406065e-10,-1.31175308114066e-10,2.94382978431334e-11,0.0780834734662506,0.000486357275566313,0.000895140565916368,0.160411477307786,0.536158433494308
"MDV",-0.252558180246198,0.00156614881768093,-0.000253869206318866,6.35012310310315e-10,-1.30638691578092e-10,2.93178706252318e-11,0.0777426496572927,0.000485219928001233,0.00089353443052835,0.16035076945182,0.535845806918861
"MDV",-0.250135934394374,0.00156279999733935,-0.000253406933282579,6.32127771115499e-10,-1.30045266190744e-10,2.918469439297e-11,0.0773636988818599,0.000483958227252544,0.000891756723386912,0.160282050223301,0.535495230525918
"MDV",-0.247312511021171,0.00155890830897329,-0.000252869511679262,6.28791900156766e-10,-1.29358990019012e-10,2.90306806335472e-11,0.0769227525590413,0.000482493789080398,0.000889699128252776,0.160200469111231,0.535083105485309
"MDV",-0.24375999971002,0.00155402960802584,-0.000252195467838812,6.24634575948226e-10,-1.28503719363229e-10,2.88387412155011e-11,0.0763691242732499,0.000480660580189091,0.000887132376241368,0.16009556943001,0.534559085537053
"MDV",-0.238494642798074,0.00154683520648088,-0.000251200831340605,6.18553564072418e-10,-1.27252695686951e-10,2.85579871001071e-11,0.0755510145076815,0.000477964047282596,0.000883369769474483,0.159935509186614,0.533774557800901
"MEX",-0.286172552360543,-0.00106855180071371,-0.000439523268350885,1.73455719194961e-09,-3.56843919943744e-10,8.00827362241106e-11,0.572976577239199,0.000861250428139674,0.00136037075294496,0.685256974081467,0.618037747072611
"MEX",-0.280907195448597,-0.00106705413372287,-0.000434615788820481,1.70862587486335e-09,-3.51509167719193e-10,7.88855137653757e-11,0.574166369750139,0.000855037224632971,0.00134957151623585,0.685108367899144,0.61839759103457
"MEX",-0.277354684137446,-0.00106601920686313,-0.000431335046953974,1.69143156488493e-09,-3.47971847069344e-10,7.80916700126598e-11,0.574956294812664,0.000850883439444614,0.00134238481257029,0.684998998693714,0.618629227229457
"MEX",-0.274531260764243,-0.00106518282396208,-0.000428744895893756,1.67793632245985e-09,-3.45195521659084e-10,7.74686084356623e-11,0.575576704132919,0.000847603781937888,0.00133672992882133,0.68490684132972,0.618806717267144
"MEX",-0.272109014912419,-0.00106445560749981,-0.000426534898236082,1.66647721377053e-09,-3.42838082375598e-10,7.69395530762952e-11,0.576103723208273,0.000844807966116339,0.00133191142264442,0.684824083383007,0.618958233084429
"MEX",-0.269933763274825,-0.00106379499971676,-0.000424559743233079,1.65627890981967e-09,-3.40740023703625e-10,7.64687077856236e-11,0.576572871138528,0.000842311545673744,0.00132760904209759,0.68474685549117,0.619094233196766
"MEX",-0.267918068455297,-0.00106317652688259,-0.000422737448266548,1.64690589164474e-09,-3.38811747966872e-10,7.60359650973972e-11,0.577004109612817,0.000840010119142525,0.00132364340595494,0.684672835112756,0.619220000671235
"MEX",-0.26600537118679,-0.00106258407657606,-0.000421015336791466,1.63807988800935e-09,-3.36996007471656e-10,7.56284775124810e-11,0.577410196647966,0.0008378350280691,0.00131990368887694,0.684600411268314,0.619336494405897
"MEX",-0.264154814444045,-0.00106200573924576,-0.00041935569888137,1.62960318296316e-09,-3.35252126859978e-10,7.52371166871282e-11,0.577800197561937,0.000835739160216979,0.00131630565690779,0.684528314426812,0.619447298975895
"MEX",-0.262333597579308,-0.00106143167486917,-0.000417728614957187,1.62132044516168e-09,-3.33548150399203e-10,7.48547111316074e-11,0.578181232846009,0.000833685167573664,0.00131278274000086,0.684455415244945,0.619555210190794
"MEX",-0.260512380714572,-0.00106085278644057,-0.00041610769862663,1.61309632474409e-09,-3.31856233072106e-10,7.4475011880909e-11,0.578559503864019,0.000831638362194305,0.00130928114086367,0.684380586166303,0.619659982356958
"MEX",-0.258661823971827,-0.00106025966467157,-0.000414466962632637,1.60479926850645e-09,-3.30149310933376e-10,7.40919452577967e-11,0.578941033240292,0.000829567106562107,0.00130574176624853,0.684302574798776,0.619765007788061
"MEX",-0.25674912670332,-0.00105964146391406,-0.000412777772693471,1.59628617151338e-09,-3.28397943543492e-10,7.36989042533775e-11,0.579332365906424,0.000827435170873367,0.00130210347612043,0.68421984980949,0.619871866285919
"MEX",-0.254733431883792,-0.00105898433543456,-0.0004110048973074,1.58738289541261e-09,-3.2656630607493e-10,7.32878490775566e-11,0.579741457406392,0.000825197012242074,0.00129829400146942,0.684130366542736,0.619980914718013
"MEX",-0.252558180246198,-0.00105826874920989,-0.00040910002773188,1.57785272469764e-09,-3.24605699937842e-10,7.28478508168591e-11,0.580179110163652,0.000822791663373983,0.00129421092371228,0.68403114806822,0.620094707163673
"MEX",-0.250135934394374,-0.00105746410689423,-0.000406989008402905,1.56733461845046e-09,-3.22441849543605e-10,7.23622405803796e-11,0.58066178195596,0.000820127284300596,0.00128969302972457,0.683917424263716,0.620219644552975
"MEX",-0.247312511021171,-0.00105651591709665,-0.000404541778299895,1.55519838419904e-09,-3.19945107767819e-10,7.18019230245095e-11,0.581218166394073,0.000817038434339566,0.00128446958735466,0.683780557559378,0.62036016112582
"MEX",-0.24375999971002,-0.00105530732927088,-0.000401483003800439,1.54011527324354e-09,-3.16842116143622e-10,7.11055511771614e-11,0.581908681393503,0.000813179096032248,0.00127795789618484,0.683601761072491,0.620531606813651
"MEX",-0.238494642798074,-0.00105348461710601,-0.000396990918143494,1.51813670311328e-09,-3.12320547666988e-10,7.00908230134009e-11,0.582912519559989,0.000807510468371682,0.00126843868916631,0.683323259413023,0.620769206291122
"MHL",-0.286172552360543,0.0013428914597846,-0.00033502294969819,6.47184696975768e-10,-1.33142870853892e-10,2.98798573011809e-11,0.219504987342374,0.000488673957469531,0.000906386444120817,0.121285507436236,0.533279481117206
"MHL",-0.280907195448597,0.00133443442894175,-0.000332792694453597,6.39816684682784e-10,-1.31627077427752e-10,2.95396836893256e-11,0.21904624194615,0.000485482474874536,0.000901881111691916,0.121013433493114,0.532397829679898
"MHL",-0.277354684137446,0.00132876617443722,-0.000331298491187433,6.34912191453039e-10,-1.30618094502563e-10,2.93132482397172e-11,0.218734978074472,0.000483344111690435,0.000898874630403379,0.120828560612406,0.531794597616251
"MHL",-0.274531260764243,0.00132428272411999,-0.000330116959126874,6.31052028695501e-10,-1.29823957753188e-10,2.91350284627454e-11,0.218486600108905,0.000481653192262983,0.000896503890578116,0.12068088704066,0.531310552830778
"MHL",-0.272109014912419,0.00132045142008155,-0.000329107531242692,6.27766729940637e-10,-1.29148085610538e-10,2.89833495703894e-11,0.218272817110889,0.000480208727928233,0.000894482747079649,0.120553676479112,0.530892421824512
"MHL",-0.269933763274825,0.00131702262207935,-0.00032820434118874,6.24837004257302e-10,-1.28545364177049e-10,2.88480871240449e-11,0.21808028871053,0.000478916370604725,0.000892677724172564,0.120439031193177,0.530514607842076
"MHL",-0.267918068455297,0.00131385528560552,-0.00032737018341656,6.22139416879177e-10,-1.27990399683016e-10,2.87235422664602e-11,0.217901425224653,0.00047772283204954,0.000891013577578195,0.120332454208368,0.530162495435553
"MHL",-0.26600537118679,0.00131085861707978,-0.000326581114817644,6.19594891404554e-10,-1.27466924038065e-10,2.860606412083e-11,0.217731296919925,0.000476593799855292,0.000889442051955923,0.120231021486239,0.529826493689075
"MHL",-0.264154814444045,0.00130796745677501,-0.000325819958881555,6.17147042657574e-10,-1.26963337332272e-10,2.84930494411004e-11,0.217566323102628,0.000475504767363163,0.000887928426719273,0.120132606173673,0.529499826179941
"MHL",-0.262333597579308,0.00130512993641061,-0.000325073049777474,6.14751364800109e-10,-1.26470483547141e-10,2.8382443438123e-11,0.217403608899369,0.000474436121306288,0.00088644543912162,0.120035485707628,0.5291767016122
"MHL",-0.260512380714572,0.00130230013084314,-0.000324328294967924,6.12368853545246e-10,-1.25980338477585e-10,2.82724453237571e-11,0.21724054341524,0.000473370529148098,0.000884969073661459,0.119938103269449,0.528851892033145
"MHL",-0.258661823971827,0.00129943261416472,-0.000323573741325851,6.09961357152939e-10,-1.25485053309781e-10,2.81612936710815e-11,0.217074493027511,0.000472290829793033,0.0008834757934787,0.119838885091681,0.528520001408206
"MHL",-0.25674912670332,0.0012964771257323,-0.000322796171950063,6.07487115218446e-10,-1.24976036832901e-10,2.80470604448066e-11,0.21690248967518,0.000471178147555671,0.00088193950630932,0.119736054033233,0.528175111812857
"MHL",-0.254733431883792,0.00129337160579581,-0.00032197927599402,6.04895036780249e-10,-1.24442778295805e-10,2.79273868273544e-11,0.216720811540194,0.000470009172763744,0.000880328223981401,0.119627378000982,0.527809702680636
"MHL",-0.252558180246198,0.00129003072392293,-0.00032110063592884,6.02115376204151e-10,-1.23870929191785e-10,2.77990527339378e-11,0.21652428018844,0.000468752036025052,0.000878597818312663,0.119509747494974,0.527413618194432
"MHL",-0.250135934394374,0.0012863232254191,-0.000320125780013164,5.9904142090482e-10,-1.23238535942467e-10,2.76571313533436e-11,0.21630486028502,0.000467357492186498,0.000876681109372956,0.11937833321115,0.526970481557782
"MHL",-0.247312511021171,0.00128201854364808,-0.000318994168234554,5.95486464490858e-10,-1.22507188144957e-10,2.74930026419302e-11,0.216048343227169,0.000465738727967254,0.000874461015135688,0.119224589966501,0.526450489884949
"MHL",-0.24375999971002,0.00127662792602432,-0.000317577494275335,5.91056061052506e-10,-1.21595737927454e-10,2.7288455434397e-11,0.215724439615196,0.000463712000314834,0.000871689417671395,0.119030291214604,0.525790479460855
"MHL",-0.238494642798074,0.00126869045505019,-0.000315492326289582,5.84575532706622e-10,-1.20262523232093e-10,2.69892560511048e-11,0.215242042925888,0.000460728597964838,0.000867625418542375,0.118740580145309,0.524800728866756
"MKD",-0.286172552360543,0.0039372351143862,-0.00117442086099407,2.99278173755142e-09,-6.15693718097318e-10,1.38173680047575e-10,0.2491016685737,0.00112594948166204,0.00179973858902037,0.356055304325985,0.612219965705267
"MKD",-0.280907195448597,0.00390041397897523,-0.00116376717519331,2.94723444084066e-09,-6.0632344424498e-10,1.36070807818779e-10,0.249363182732973,0.0011170238248972,0.0017867200367316,0.355551905218634,0.611864014689977
"MKD",-0.277354684137446,0.00387576153790863,-0.00115663454635253,2.91694346259478e-09,-6.00091795345563e-10,1.3467230425136e-10,0.249537779709954,0.00111104795516996,0.00177800900266666,0.355209943105767,0.611620904111567
"MKD",-0.274531260764243,0.00385627732731922,-0.001150997349498,2.89311834760142e-09,-5.95190344147066e-10,1.3357232299483e-10,0.249675481183274,0.00110632413547202,0.00177112896031651,0.354936828319415,0.611425148419964
"MKD",-0.272109014912419,0.00383963797470329,-0.00114618331484274,2.87285261191774e-09,-5.91021150651764e-10,1.32636674650299e-10,0.249792865566111,0.00110228893026629,0.00176525825010759,0.354701578348943,0.611254781730862
"MKD",-0.269933763274825,0.00382475515788005,-0.0011418775400765,2.85478919591272e-09,-5.87305032091521e-10,1.31802705158863e-10,0.249897688342049,0.00109867895180412,0.00176001071558987,0.354489575260492,0.611100005502329
"MKD",-0.267918068455297,0.00381101435287325,-0.00113790221768995,2.83816461365653e-09,-5.83884919380761e-10,1.31035165153934e-10,0.24999432159963,0.00109534538444111,0.00175516861685961,0.354292496525827,0.610955118031241
"MKD",-0.26600537118679,0.00379802028579336,-0.00113414298078945,2.82249007072573e-09,-5.80660254683216e-10,1.30311487495574e-10,0.250085571318894,0.00109219365553908,0.0017505891130363,0.354104930984449,0.610817680056698
"MKD",-0.264154814444045,0.0037854895809779,-0.00113051784093038,2.80741734689239e-09,-5.77559399962553e-10,1.29615595211062e-10,0.250173442886197,0.00108915443741069,0.00174617366028799,0.353922942774115,0.610684186865812
"MKD",-0.262333597579308,0.00377319697918288,-0.00112696162671975,2.79267191470497e-09,-5.74525877719847e-10,1.28934813647988e-10,0.250259523759415,0.00108617252679886,0.00174184420883701,0.353743344043571,0.610551683574852
"MKD",-0.260512380714572,0.00376094336643329,-0.00112341673355296,2.77801353791701e-09,-5.71510265056682e-10,1.28258051343907e-10,0.250345209912003,0.00108319954474932,0.00173753079839487,0.353563253366118,0.610417959672033
"MKD",-0.258661823971827,0.00374853215179033,-0.00111982628942874,2.76320761661419e-09,-5.68464298616025e-10,1.27574477060077e-10,0.25043187177968,0.00108018791331439,0.00173316393657119,0.353379757487336,0.610280976843655
"MKD",-0.25674912670332,0.00373574620068787,-0.00111612748208265,2.74799777380206e-09,-5.65335234924151e-10,1.26872254132181e-10,0.250521014584371,0.00107708484900435,0.00172866752069996,0.353189566065213,0.610138149118049
"MKD",-0.254733431883792,0.00372231780412557,-0.00111224287213406,2.73207078979836e-09,-5.62058636475198e-10,1.26136921526987e-10,0.250614485140893,0.00107382538625544,0.00172394750367878,0.352988545609801,0.609986339029232
"MKD",-0.252558180246198,0.00370787929786672,-0.00110806610959364,2.7149995560167e-09,-5.58546635827889e-10,1.25348760076733e-10,0.250714809982442,0.00107032001705044,0.00171887551933732,0.352770936686513,0.609820831087766
"MKD",-0.250135934394374,0.00369186563368418,-0.00110343375303553,2.69613113524275e-09,-5.54664906667632e-10,1.24477624336258e-10,0.250825860453441,0.00106643150653018,0.0017132535727744,0.352527792691888,0.60963465407756
"MKD",-0.247312511021171,0.00367328488356547,-0.00109805888977691,2.67432387611831e-09,-5.50178581359184e-10,1.23470805426891e-10,0.25095441647733,0.00106191886377895,0.0017067343791553,0.352243279859049,0.609415355036195
"MKD",-0.24375999971002,0.00365003556365802,-0.00109133367911157,2.64716722095387e-09,-5.44591744945592e-10,1.22217010358987e-10,0.251114810982534,0.00105627070678363,0.00169858438404017,0.351883617157967,0.609135370473091
"MKD",-0.238494642798074,0.00361584017938979,-0.00108144242266318,2.60748697987863e-09,-5.36428478357833e-10,1.20385014104216e-10,0.251349750040488,0.00104795987720633,0.00168661188386954,0.351347097626913,0.608712030583907
"MLI",-0.286172552360543,-0.0255307926754891,-0.000951529090997056,1.22581200733991e-07,-2.52181688700403e-08,5.6594489994194e-09,0.574200084240421,0.00745874918096826,0.0108583365743654,0.742003421769232,0.655922997827324
"MLI",-0.280907195448597,-0.0253316658682641,-0.000910536847319443,1.1909610676496e-07,-2.4501193610272e-08,5.49854576582558e-09,0.58019972648185,0.00735570033386565,0.0106927067251105,0.7425615515402,0.656591437040314
"MLI",-0.277354684137446,-0.0251979892011229,-0.000883459528050821,1.16838131036364e-07,-2.40366687656202e-08,5.39429732967552e-09,0.584176073377194,0.00728790517818638,0.0105846923197901,0.742883579959275,0.657000271054046
"MLI",-0.274531260764243,-0.0250921352878139,-0.000862267054131709,1.15095369616119e-07,-2.36781370206807e-08,5.31383581259969e-09,0.58729374026341,0.00723518310675975,0.0105004443434528,0.743108009118777,0.65733373982681
"MLI",-0.272109014912419,-0.0250015965452855,-0.000844314190315983,1.13635834979588e-07,-2.33778724555163e-08,5.24645058722356e-09,0.589937583237763,0.00719058018285238,0.0104297787135822,0.743278227063844,0.657593153157334
"MLI",-0.269933763274825,-0.0249205063645508,-0.000828369805430293,1.12352520339851e-07,-2.31138609667684e-08,5.18720125934693e-09,0.592287068878105,0.00715103061082741,0.010367525270094,0.743413467528077,0.657808041288522
"MLI",-0.267918068455297,-0.0248455472914668,-0.000813743751255673,1.11186014671136e-07,-2.28738801478063e-08,5.13334488251188e-09,0.59444293110255,0.00711480428623182,0.0103108465914385,0.7435238673497,0.657991790944176
"MLI",-0.26600537118679,-0.024774581494927,-0.000799996239429394,1.10098912334624e-07,-2.26502346773996e-08,5.08315447652955e-09,0.596469406225783,0.00708078765705435,0.0102579890161674,0.74361532647045,0.658149924633559
"MLI",-0.264154814444045,-0.0247060725446646,-0.000786815936727848,1.09065156205036e-07,-2.24375639212779e-08,5.0354270105053e-09,0.598411970768235,0.00704829918656003,0.0102074357242623,0.743691464238762,0.658305311075509
"MLI",-0.262333597579308,-0.0246387951933589,-0.000773959449258307,1.08064807655835e-07,-2.22317659808794e-08,4.9892419383903e-09,0.600306151950001,0.00701672429267741,0.0101582534031695,0.743754515576141,0.658459795337291
"MLI",-0.260512380714572,-0.0245716622392799,-0.000761215988929352,1.07081059505476e-07,-2.20293831780286e-08,4.9438232897566e-09,0.602182668953196,0.00698545728421359,0.0101098650721563,0.743805763629923,0.658600029895198
"MLI",-0.258661823971827,-0.0245035958167618,-0.000748382087648523,1.06098183199342e-07,-2.18271797364077e-08,4.89844489328152e-09,0.60407110282706,0.00695398303221564,0.0100615477706067,0.743845729056443,0.658724822679608
"MLI",-0.25674912670332,-0.0244334007414783,-0.000735237924087543,1.05099714040266e-07,-2.1621768435863e-08,4.8523465906915e-09,0.606003316376093,0.00692175310881901,0.0100125282426548,0.743874191564781,0.658833080967129
"MLI",-0.254733431883792,-0.0243595985492,-0.000721517622348114,1.04066295717112e-07,-2.14091671753871e-08,4.80463472084575e-09,0.608017722441672,0.00688820479472743,0.00996162247099004,0.743890036791026,0.658941300427315
"MLI",-0.252558180246198,-0.0242801535529224,-0.000706861511990395,1.02972337293491e-07,-2.11841112279948e-08,4.75412777631513e-09,0.610166115270716,0.00685240633394255,0.0099077408196863,0.743890824076232,0.659037865814733
"MLI",-0.250135934394374,-0.0241919313114194,-0.00069072303315262,1.01779613815601e-07,-2.09387367178692e-08,4.69906094997378e-09,0.612526949010184,0.00681302053237732,0.00984904747980771,0.74387174843419,0.659118224500744
"MLI",-0.247312511021171,-0.0240894217111836,-0.000672150860657366,1.00422434039501e-07,-2.0659529232743e-08,4.63640134409711e-09,0.615236325054567,0.00676782350410017,0.00978211042703333,0.743822943729965,0.659192151975602
"MLI",-0.24375999971002,-0.0239609375543445,-0.000649144006360599,9.87640382562343e-08,-2.03183537126358e-08,4.55983490242376e-09,0.618579415148051,0.00671187924084163,0.00970052653130837,0.743720850243218,0.659225733849668
"MLI",-0.238494642798074,-0.0237715233084851,-0.000615772356582854,9.64034355399334e-08,-1.98327158042266e-08,4.45084828293562e-09,0.623396740829951,0.00663095306974975,0.00958452008910445,0.743486026361132,0.659180149207189
"MLT",-0.286172552360543,0.000686583392418542,-0.000335323300785968,6.05236097892971e-10,-1.24512943514322e-10,2.79431332710307e-11,0.26203661925801,0.000498181771236273,0.000830251735653372,0.359360429658092,0.592646283550936
"MLT",-0.280907195448597,0.000681107562811177,-0.000332857004388799,5.97764037313138e-10,-1.22975744625903e-10,2.75981558559057e-11,0.262218157578089,0.000495116068935284,0.000825062738132311,0.359007991074259,0.592691887331581
"MLT",-0.277354684137446,0.000677438079659153,-0.000331203634499163,5.92781155672983e-10,-1.21950635148198e-10,2.73681012933485e-11,0.262339347869235,0.000493059388620745,0.00082158782784603,0.358768452766688,0.592718932675545
"MLT",-0.274531260764243,0.000674535989443024,-0.000329895661066362,5.88854158774717e-10,-1.21142748862702e-10,2.71867958522732e-11,0.262434921633047,0.000491431513329559,0.00081884095905425,0.35857706951195,0.592738287872815
"MLT",-0.272109014912419,0.000672056300612561,-0.000328777803709159,5.85508411879872e-10,-1.2045444095182e-10,2.70323261309541e-11,0.262516389156217,0.000490039654627449,0.000816494844294538,0.358412169635417,0.592753373671335
"MLT",-0.269933763274825,0.000669837339851771,-0.000327777279550518,5.82522012161232e-10,-1.19840060182443e-10,2.68944471022097e-11,0.262589134775142,0.000488793528280662,0.000814395888933317,0.358263525460915,0.592765987786947
"MLT",-0.267918068455297,0.000667787772381621,-0.000326852962132198,5.79769932473375e-10,-1.1927388519071e-10,2.67673863902693e-11,0.262656193701456,0.000487642085214813,0.000812457385732479,0.358125312222792,0.592777067447876
"MLT",-0.26600537118679,0.000665848811942575,-0.000325978373551063,5.77171977141721e-10,-1.18739417622452e-10,2.66474414426409e-11,0.262719513776736,0.000486552224624733,0.000810624080455168,0.357993741262052,0.59278664560558
"MLT",-0.264154814444045,0.000663978277455552,-0.000325134507795743,5.74670868719264e-10,-1.18224874004164e-10,2.65319678180218e-11,0.262780486953805,0.000485500320093602,0.000808855988627763,0.357866055404167,0.592795068251468
"MLT",-0.262333597579308,0.000662142600506685,-0.000324306232021065,5.72221300005574e-10,-1.17720933456097e-10,2.64188737291837e-11,0.262840214954633,0.000484467627203655,0.000807121111885516,0.35774001996983,0.592802774810499
"MLT",-0.260512380714572,0.000660312068156051,-0.000323480143384996,5.69783460889474e-10,-1.17219405993976e-10,2.63063211839015e-11,0.262899666452486,0.000483437369607182,0.000805391534082824,0.357613613491031,0.592809726611903
"MLT",-0.258661823971827,0.000658457300361877,-0.000322642980570069,5.673183005036e-10,-1.16712257829898e-10,2.61925072434627e-11,0.262959792231793,0.000482393063789343,0.000803639354508134,0.357484790494373,0.59281616701627
"MLT",-0.25674912670332,0.000656545800706499,-0.000321780066467318,5.64782956588409e-10,-1.16190671072597e-10,2.60754530010659e-11,0.263021636409428,0.000481316346085519,0.000801833985946213,0.357351238999073,0.592822068955866
"MLT",-0.254733431883792,0.000654537455213099,-0.000320873273848903,5.62124866327925e-10,-1.15643832171858e-10,2.59527316851138e-11,0.263086479861334,0.000480184540038277,0.000799937642205104,0.357210052774232,0.592827406208374
"MLT",-0.252558180246198,0.000652377120494338,-0.000319897673497645,5.59272142997326e-10,-1.15056952142459e-10,2.58210243588492e-11,0.263156074681517,0.000478966448679568,0.0007978983865016,0.357057180483063,0.592832111881934
"MLT",-0.250135934394374,0.00064997998964663,-0.00031881491413142,5.56114649536463e-10,-1.14407372901716e-10,2.56752461065499e-11,0.263233105320602,0.000477614031156614,0.000795636433854343,0.356886326666217,0.592835962825936
"MLT",-0.247312511021171,0.000647197107548028,-0.000317557619708397,5.52459495432648e-10,-1.13655411810749e-10,2.55064913700023e-11,0.263322272758807,0.000476042905554615,0.00079301157542048,0.356686346636921,0.592838603010438
"MLT",-0.24375999971002,0.00064371275806368,-0.000315982955547865,5.47898834837977e-10,-1.12717164278936e-10,2.52959303224301e-11,0.263433514387316,0.000474074362502557,0.000789726143339668,0.356433458016641,0.59283970934338
"MLT",-0.238494642798074,0.00063858337205512,-0.000313663941643571,5.41217018234065e-10,-1.11342539308164e-10,2.4987437665588e-11,0.263596437403321,0.00047117409515851,0.000784890509666053,0.356056039157175,0.592838076175598
"MMR",-0.286172552360543,-0.00467595671899147,-0.00106678202158131,1.1552863522916e-08,-2.37672711238696e-09,5.33383924400291e-10,0.53050607511931,0.00219621627524724,0.00355447283622219,0.757654539884157,0.603399979897951
"MMR",-0.280907195448597,-0.0046451820878497,-0.00105282745639998,1.1306685148837e-08,-2.32608176242708e-09,5.22018119982342e-10,0.53637733719247,0.00217153848285193,0.00351831805786563,0.757944298780805,0.60276008374249
"MMR",-0.277354684137446,-0.00462442970134528,-0.00104356699659389,1.11467213628572e-08,-2.29317301505165e-09,5.14632755154078e-10,0.540274435990411,0.00215539322292608,0.00349453724778565,0.758095183663682,0.602352343032189
